# Tiger Style tidy baseline — see docs/plans/001-*.md item 2. Only
# shrinks: a listed function/file that grows past its recorded count fails tidy.
src/tui/widgets/error_bar_chart.zig|function_length|render|116
src/tui/widgets/error_bar_chart.zig|line_length|-|3
src/tui/widgets/filebrowser.zig|function_length|render|129
src/tui/widgets/filebrowser.zig|line_length|-|7
src/tui/widgets/filebrowser.zig|missing_header|-|1
src/tui/widgets/filter_bar.zig|line_length|-|1
src/tui/widgets/filterable_list.zig|function_length|render|78
src/tui/widgets/filterable_list.zig|line_length|-|1
src/tui/widgets/flow_text.zig|line_length|-|2
src/tui/widgets/flowchart.zig|function_length|renderEdge|98
src/tui/widgets/flowchart.zig|line_length|-|17
src/tui/widgets/form.zig|function_length|render|115
src/tui/widgets/form.zig|line_length|-|1
src/tui/widgets/form.zig|missing_header|-|1
src/tui/widgets/funnel_chart.zig|function_length|render|91
src/tui/widgets/funnel_chart.zig|line_length|-|1
src/tui/widgets/gantt.zig|function_length|render|141
src/tui/widgets/gantt.zig|line_length|-|3
src/tui/widgets/gantt_chart.zig|line_length|-|4
src/tui/widgets/gauge.zig|line_length|-|2
src/tui/widgets/heatmap.zig|function_length|render|76
src/tui/widgets/heatmap.zig|line_length|-|17
src/tui/widgets/heatmap.zig|missing_header|-|1
src/tui/widgets/hex_editor.zig|function_length|render|107
src/tui/widgets/hex_editor.zig|line_length|-|2
src/tui/widgets/hexviewer.zig|function_length|render|194
src/tui/widgets/histogram.zig|line_length|-|4
src/tui/widgets/httpclient.zig|function_length|render|141
src/tui/widgets/httpclient.zig|line_length|-|10
src/tui/widgets/httpclient.zig|missing_header|-|1
src/tui/widgets/icicle_chart.zig|line_length|-|1
src/tui/widgets/input.zig|function_length|render|102
src/tui/widgets/input.zig|line_length|-|1
src/tui/widgets/inspector.zig|line_length|-|2
src/tui/widgets/json_browser.zig|line_length|-|2
src/tui/widgets/kanban.zig|line_length|-|8
src/tui/widgets/keymap.zig|line_length|-|5
src/tui/widgets/layout_template.zig|line_length|-|1
src/tui/widgets/linechart.zig|line_length|-|11
src/tui/widgets/logviewer.zig|line_length|-|2
src/tui/widgets/markdown.zig|function_length|parseInline|182
src/tui/widgets/markdown.zig|function_length|parseLine|82
src/tui/widgets/markdown.zig|function_length|render|78
src/tui/widgets/markdown.zig|line_length|-|13
src/tui/widgets/markdown.zig|missing_header|-|1
src/tui/widgets/matrix_view.zig|function_length|render|83
src/tui/widgets/matrix_view.zig|line_length|-|1
src/tui/widgets/menu.zig|line_length|-|3
src/tui/widgets/menu.zig|missing_header|-|1
src/tui/widgets/metrics_dashboard.zig|function_length|renderRenderMetrics|74
src/tui/widgets/metrics_dashboard.zig|line_length|-|30
src/tui/widgets/metricspanel.zig|line_length|-|3
src/tui/widgets/mindmap.zig|line_length|-|15
src/tui/widgets/mosaic_plot.zig|function_length|render|131
src/tui/widgets/mosaic_plot.zig|line_length|-|11
src/tui/widgets/multi_select_list.zig|line_length|-|2
src/tui/widgets/multicursor.zig|line_length|-|16
src/tui/widgets/multicursor.zig|missing_header|-|1
src/tui/widgets/notification.zig|missing_header|-|1
src/tui/widgets/numberinput.zig|function_length|render|107
src/tui/widgets/pager.zig|function_length|render|86
src/tui/widgets/pagination.zig|function_length|render|156
src/tui/widgets/paragraph.zig|function_length|renderJustifiedLine|77
src/tui/widgets/paragraph.zig|function_length|renderLines|71
src/tui/widgets/paragraph.zig|line_length|-|2
src/tui/widgets/parallel_coordinates.zig|function_length|render|77
src/tui/widgets/parallel_coordinates.zig|line_length|-|6
src/tui/widgets/pareto_chart.zig|function_length|render|141
src/tui/widgets/pareto_chart.zig|line_length|-|5
src/tui/widgets/particles.zig|line_length|-|2
src/tui/widgets/particles.zig|missing_header|-|1
src/tui/widgets/particles.zig|time_usage|-|1
src/tui/widgets/piechart.zig|line_length|-|8
src/tui/widgets/pipeline.zig|catch_unreachable|-|2
src/tui/widgets/pipeline.zig|line_length|-|1
src/tui/widgets/popup.zig|line_length|-|1
src/tui/widgets/popup.zig|missing_header|-|1
src/tui/widgets/profiler.zig|function_length|renderFrameTimes|76
src/tui/widgets/profiler.zig|line_length|-|10
